Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
171,171,172,-67.28663893740277,-16.39533381224303,12352.02,,,235.8327652283556,0.8213395218379351,34610D,218.03276,15.003133,1.3044432,245.6378190652188,66596.5681147908,0.3148898619124209,0.800603919646334,43.55469990734279,44.1634097157472,0.0,9.815123780031106e-06,18286.28725004259,0.1399808129745345,0.3629558325611899,0.707338638373121,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8298346534189407,22.08220007695933,13.76091570599688,54.95474813028753,226351097118298.3,9.10818957609386,724.617106730071,1535.92364602644,0.000981512378003,0.0239313165227476,0.400301959823167,22.0817048578736,16.7271181860248,16.72695400890074,0.0009815123780031,0.6867525567641499,2761232871460426.5,0.0167271062040853,5.088579499486093e-05,3.16,35.8,2023-08-06 15:52:00,9.815123780031108e-06,0.1399809515947138,0.0,182.8628725004259,171,9.815123780031108e-06,15.003133,1.3044432,0.1399809515947138,0.0,0.0,0.2921771402374145,1086.0912171554066,13899.900018678694,0.3754118575034227,-0.9268580998436762,1.2357093677926188,228.29270314627308,0.0813971524153283,0.0,1.0,219.34866136898725,0.0,0.0,0.0,0 days,9.391558e-06,-2.0658528e-07,127562.21,0.14348173,-278.5848,0.0,0.0,1.0,-3.25901873233055e-13,2.3025663e-12,2.2699755000000004e-16,0.0,0.0,0.0,7.48e-16,2.6671636771135144e-14,1.976664556312533e-12,1133.2298624392988,13.899900018678697,1.5882642177671274e-12,9.391558e-06,-2.0658528e-07,127562.21,0.14348173,-278.5848,0.0,0.0,0.6854850999829637,-3.25901873233055e-13,2.3025663e-12,2.2699755000000004e-16,0.0,0.0,0.0,7.48e-16,2.6671636771135144e-14,1.976664556312533e-12,1133.2298624392988,13.899900018678697,0.0
172,172,173,-67.40737821326093,-16.348372788484408,12352.02,,,235.90707387026663,0.8221713510941893,34610D,218.09972,14.892539,1.0717654,246.3110514443855,66553.01341488346,0.3155219864503268,0.81590698373956,43.47287437230791,44.9746527284594,0.0,9.772455932159918e-06,18286.28725004259,0.1381711611167953,0.3622739531025659,0.7073386383731212,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8319813057725944,22.48687490523592,13.753955960328334,54.85211989970586,227313491289154.8,9.25143869285238,728.271194987006,1543.69006147716,0.000977245593216,0.0240910281119362,0.40795349186978,22.4873263642297,16.9338348689093,16.933669385371463,0.0009772455932159,0.7010856991874531,2641691806807434.5,0.0171010451152726,5.11523418393725e-05,3.16,35.8,2023-08-06 15:53:00,9.772455932159918e-06,0.1381711132277066,0.0,182.8628725004259,172,9.772455932159918e-06,14.892539,1.0717654,0.1381711132277066,0.0,0.0,0.2920874373193626,1087.1914089705488,13902.770636721538,0.3753350451230376,-0.9268892079976372,1.2368505162889505,228.3020310948844,0.0803970743059463,0.0,1.0,219.35375553839947,0.0,0.0,0.0,0 days,9.338861e-06,-2.115131e-07,127571.09,0.14193894,-276.26453,0.0,0.0,1.0,-3.258025207711869e-13,2.3016034e-12,2.2764394e-16,0.0,0.0,0.0,7.479999999999999e-16,2.6661054273852842e-14,1.975800795629486e-12,1133.845824562119,13.902770636721538,1.6540845669085321e-12,9.338861e-06,-2.115131e-07,127571.09,0.14193894,-276.26453,0.0,0.0,0.6854850999829637,-3.258025207711869e-13,2.3016034e-12,2.2764394e-16,0.0,0.0,0.0,7.479999999999999e-16,2.6661054273852842e-14,1.975800795629486e-12,1133.845824562119,13.902770636721538,0.0
173,173,174,-67.52811748911908,-16.301411764725785,12352.02,,,235.98138251217776,0.8229982111496232,34610D,218.16385,14.796578,0.84074724,247.050378711431,66509.54054051115,0.3157754481178102,0.83814212547483,43.38998127093865,46.0990466453386,0.0,9.719739837271698e-06,18286.28725004259,0.1362918130791024,0.3615831772578221,0.7073386383731212,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8343558496987193,23.050021017716283,13.747299299107487,54.7497344206104,228360716547110.8,9.44349496331059,733.088573036737,1554.95080378894,0.000971973983727,0.0243365541271659,0.419071062737415,23.0495233226693,17.2198192294456,17.219651858909444,0.0009719739837271,0.7205487134420645,2487556731174252.5,0.0176126096040734,5.163612376075326e-05,3.16,35.8,2023-08-06 15:54:00,9.719739837271697e-06,0.1362917595044717,0.0,182.8628725004259,173,9.719739837271697e-06,14.796578,0.84074724,0.1362917595044717,0.0,0.0,0.2920015772313816,1088.2850302721383,13905.633329850796,0.3752584790555359,-0.9269202090239084,1.2373086344590245,228.30577368070195,0.0793530061602974,0.0,1.0,219.353574838459,0.0,0.0,0.0,0 days,9.280346e-06,-2.1880645e-07,127581.445,0.14030245,-274.19998,0.0,0.0,1.0,-3.256955216835688e-13,2.300727e-12,2.281349e-16,0.0,0.0,0.0,7.479999999999999e-16,2.6651546246093355e-14,1.9750316422536083e-12,1134.4617866849394,13.905633329850795,1.749309626703059e-12,9.280346e-06,-2.1880645e-07,127581.445,0.14030245,-274.19998,0.0,0.0,0.6854850999829637,-3.256955216835688e-13,2.300727e-12,2.281349e-16,0.0,0.0,0.0,7.479999999999999e-16,2.6651546246093355e-14,1.9750316422536083e-12,1134.4617866849394,13.905633329850795,0.0
174,174,175,-67.64885676497724,-16.254450740967165,12352.02,,,236.0556911540889,0.8238200956625706,34610D,218.22633,14.782884,0.6449905,248.0130628510909,66466.15055924021,0.3163022048935047,0.854000254730878,43.29743521648298,46.8669943677186,-25.188316628698004,9.65084368376118e-06,18286.28725004259,0.1342381050076566,0.3608119601373581,0.7073386383731212,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8374872003529042,23.4335755807153,13.740823060511149,54.63924094291705,229700025675008.25,9.58494989612063,736.549853622684,1562.56637462769,0.000965084368376,0.0244975346477089,0.427000127365439,23.4334971838593,17.4303305824847,17.430162366712317,0.0009650843683761,0.7350850847047681,2366572183564695.0,0.0179984248067334,5.184388158709851e-05,3.16,35.8,2023-08-06 15:55:00,9.65084368376118e-06,0.1342382461334799,0.0,182.8628725004259,174,9.65084368376118e-06,14.782884,0.6449905,0.1342382461334799,0.0,0.0,0.2919179747689958,1089.3720726701724,14102.413009341222,0.3424954676092009,-0.9395194807278636,1.2382618485862822,228.3135569938642,0.0782048904471083,0.0,1.0,219.35674458736892,0.0,0.0,0.0,0 days,9.211719e-06,-2.2337468e-07,127590.83,0.1384351,-272.70068,0.0,0.0,1.0000000000000002,-3.255935558158011e-13,2.2999473e-12,2.2818165000000004e-16,0.0,0.0,0.0,7.48e-16,2.6642780830533702e-14,1.974353782330041e-12,1135.0777488077597,14.10241300934122,1.8208271678090144e-12,9.211719e-06,-2.2337468e-07,127590.83,0.1384351,-272.70068,0.0,0.0,0.6854850999829637,-3.255935558158011e-13,2.2999473e-12,2.2818165000000004e-16,0.0,0.0,0.0,7.48e-16,2.6642780830533702e-14,1.974353782330041e-12,1135.0777488077597,14.10241300934122,0.0
175,175,176,-67.77294158935547,-16.21097887976697,12344.4,e80338,SKX5563,236.129999796,0.8245945684412918,34610D,218.33759,14.847947,0.4481765,249.08441059628151,66422.85312402374,0.3169822705687396,0.876287145103024,43.2291630990799,47.9861938662338,50.378038347819306,9.612995348666946e-06,18308.27323314654,0.1319644612251705,0.3602430258256658,0.7075504511261481,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8408906155181707,23.99284749183241,13.741201240693982,54.585385218780445,231576264942307.7,9.78774310065737,741.260913143832,1572.6939848752,0.000961299534867,0.0247092774948435,0.438143572551512,23.9930969331169,17.7319459317638,17.73177547628862,0.0009612995348666,0.7556855571771539,2195360355308522.8,0.0185501149587457,5.207514873077004e-05,3.16,35.8,2023-08-06 15:56:00,9.612995348666948e-06,0.1319644272566732,0.0,183.08273233146545,175,9.612995348666948e-06,14.847947,0.4481765,0.1319644272566732,0.0,0.0,0.2921200200298577,1090.396420981758,14183.209025326702,0.3011780013577684,-0.9535679375367756,1.2409849883625432,228.3357630291117,0.0769634350407752,0.0,1.0,219.37282695554407,0.0,0.0,0.0,0 days,9.164497e-06,-2.3961374e-07,127520.25,0.13615161,-271.42053,0.0,0.0,1.0,-3.2591127501165924e-13,2.296161e-12,2.2940773000000003e-16,0.0,0.0,0.0,7.480000000000002e-16,2.65906544384502e-14,1.9702497476701225e-12,1135.644572292058,14.183209025326702,1.921611446630918e-12,9.164497e-06,-2.3961374e-07,127520.25,0.13615161,-271.42053,0.0,0.0,0.676690706741382,-3.2591127501165924e-13,2.296161e-12,2.2940773000000003e-16,0.0,0.0,0.0,7.480000000000002e-16,2.65906544384502e-14,1.9702497476701225e-12,1135.644572292058,14.183209025326702,0.0
176,176,177,-67.89957863943914,-16.17252673132947,12359.64,e80338,SKX5563,237.158888684,0.825309918572348,34610D,218.2385,15.0399885,0.33139253,250.29064503336053,66379.62396092465,0.3175915727584372,0.879256606562086,43.199850514627286,48.008864193082,50.35540547515074,9.544993902082605e-06,18264.32766939871,0.1323984824782634,0.3599987542885607,0.7085685357792164,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8451545939996061,24.00467832864661,13.751491284748765,54.621450624194566,232131614538446.9,9.81187050984397,741.922890771109,1574.10850995892,0.000954499390208,0.0247387976630811,0.439628303281043,24.004432096541,17.7708031436435,17.770633523054887,0.0009544993902082,0.7586142233971256,2170002178914856.8,0.018626122135053,5.207629687414827e-05,3.16,35.8,2023-08-06 15:57:00,9.544993902082605e-06,0.1323983327426467,0.0,182.64327669398716,176,9.544993902082605e-06,15.0399885,0.33139253,0.1323983327426467,0.0,0.0,0.2915511580416859,1091.3425893256783,14208.249763455084,0.3035620504933074,-0.9528116715806428,1.2391115437591889,228.32049054997495,0.0771421176405945,0.0,1.0,219.35943268995948,0.0,0.0,0.0,0 days,9.089522e-06,-2.73892e-07,127657.76,0.13620564,-269.57742,0.0,0.0,1.0,-3.25153188975023e-13,2.3014498e-12,2.3205e-16,0.0,0.0,0.0,7.48e-16,2.6671906693538316e-14,1.976296668387301e-12,1136.1456041282254,14.208249763455084,1.9419653448685348e-12,9.089522e-06,-2.73892e-07,127657.76,0.13620564,-269.57742,0.0,0.0,0.6942689322405147,-3.25153188975023e-13,2.3014498e-12,2.3205e-16,0.0,0.0,0.0,7.48e-16,2.6671906693538316e-14,1.976296668387301e-12,1136.1456041282254,14.208249763455084,0.0
177,177,178,-68.02631378173828,-16.133702164989415,12374.88,e80338,SKX5563,237.158888684,0.8260240557121201,34610D,218.14146,15.2252655,0.19433838,251.02997094783345,66336.42411041002,0.3181072597464354,0.864410954305302,43.169052580455606,47.135672252135,-25.17636103467564,9.489468129830588e-06,18220.487588704837,0.1329678919348237,0.35974210483713,0.7092129984601178,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8478395244387538,23.56797557463994,13.755385218584468,54.62129346933956,232145580902484.62,9.68416175147825,739.06777803044,1567.12481660796,0.000948946812983,0.0245817949262419,0.432205477152651,23.5678361260675,17.5823400386136,17.582173193141433,0.000948946812983,0.7460203416086921,2265578194048635.0,0.0182872084945152,5.1746478342063776e-05,3.16,35.8,2023-08-06 15:58:00,9.489468129830588e-06,0.1329680915819767,0.0,182.20487588704836,177,9.489468129830588e-06,15.2252655,0.19433838,0.1329680915819767,0.0,0.0,0.2909807292810995,1092.2871540829944,14195.596849304266,0.303463000425021,-0.9528432228719704,1.2370720694704465,228.30384122237828,0.0774010181212953,0.0,1.0,219.3450519816328,0.0,0.0,0.0,0 days,9.027007e-06,-2.9278215e-07,127800.44,0.13641423,-268.31293,0.0,0.0,1.0,-3.243673032617334e-13,2.3068346e-12,2.3350613000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6753581142199728e-14,1.9824673091805704e-12,1136.6514885729755,14.195596849304266,1.880290549117152e-12,9.027007e-06,-2.9278215e-07,127800.44,0.13641423,-268.31293,0.0,0.0,0.7118049645180667,-3.243673032617334e-13,2.3068346e-12,2.3350613000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6753581142199728e-14,1.9824673091805704e-12,1136.6514885729755,14.195596849304266,0.0
178,178,179,-68.15291555304276,-16.094924926757812,12367.26,e80338,SKX5563,238.702222016,0.8267336764901496,34610D,218.21524,15.570008,-0.011274618,251.09895710030383,66293.25505782956,0.3181636569454451,0.873723963076844,43.165447108327,47.6388585025724,25.17742101517593,9.527244851168772e-06,18242.3944595088,0.1323903264314996,0.3597120592360583,0.7092345661953459,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8479291897868521,23.819636513384346,13.7564858788916,54.62473878096812,232694630926838.3,9.76825372970299,740.991273804282,1571.35982266475,0.000952724485117,0.024671661204052,0.436861981538422,23.8194292512862,17.7070355305736,17.706866832917733,0.0009527244851168,0.7544926412948392,2197078752890960.5,0.0185138444598834,5.187067894349204e-05,3.16,35.8,2023-08-06 15:59:00,9.527244851168772e-06,0.1323903765447213,0.0,182.42394459508805,178,9.527244851168772e-06,15.570008,-0.011274618,0.1323903765447213,0.0,0.0,0.2912320806825668,1093.2257470628715,14207.475044153263,0.3035314026484995,-0.9528214353205088,1.2386619131022816,228.31682206766067,0.0771200361305192,0.0,1.0,219.3559907372514,0.0,0.0,0.0,0 days,9.035808e-06,-3.0236907e-07,127740.06,0.13583286,-268.6823,0.0,0.0,1.0000000000000002,-3.246372694508936e-13,2.304139e-12,2.342451e-16,0.0,0.0,0.0,7.480000000000003e-16,2.6715767919213162e-14,1.979501753864248e-12,1137.156756332052,14.207475044153265,1.921223981472168e-12,9.035808e-06,-3.0236907e-07,127740.06,0.13583286,-268.6823,0.0,0.0,0.7030422161964782,-3.246372694508936e-13,2.304139e-12,2.342451e-16,0.0,0.0,0.0,7.480000000000003e-16,2.6715767919213162e-14,1.979501753864248e-12,1137.156756332052,14.207475044153265,0.0
179,179,180,-68.27959562602797,-16.056106567382812,12374.88,e80338,SKX5563,238.187777572,0.8274390147073805,34610D,218.1598,15.863072,-0.1990412,250.82932858798645,66250.08961072125,0.3181414815357544,0.86132589971392,43.15526020536139,47.0100733477848,-25.1757588530625,9.53607008404036e-06,18220.487588704837,0.133304745720959,0.3596271683780115,0.7090415329821205,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8471262419112858,23.50464135150961,13.750634437111216,54.5854877943901,231937986712751.25,9.66057759104601,738.57856414084,1565.7524430435,0.000953607008404,0.0245490092509505,0.43066294985696,23.5050366738924,17.5429869879692,17.542819698411087,0.000953607008404,0.7438737609030135,2280021445462062.5,0.0182286788212526,5.1647069942763416e-05,3.16,35.8,2023-08-06 16:00:00,9.53607008404036e-06,0.1333048798280604,0.0,182.20487588704836,179,9.53607008404036e-06,15.863072,-0.1990412,0.1333048798280604,0.0,0.0,0.2909562674573583,1094.1586774267166,14323.059882729323,0.3035163539335611,-0.952826229117816,1.2371342065943376,228.30434884157535,0.0776109020101604,0.0,1.0,219.34624294609264,0.0,0.0,0.0,0 days,9.023337e-06,-2.8903094e-07,127823.914,0.13657184,-267.98608,0.0,0.0,1.0,-3.241569094206696e-13,2.3074322e-12,2.3321697e-16,0.0,0.0,0.0,7.479999999999999e-16,2.6763797449746814e-14,1.983275421235014e-12,1137.6625598999926,14.323059882729323,1.86834459307936e-12,9.023337e-06,-2.8903094e-07,127823.914,0.13657184,-267.98608,0.0,0.0,0.7118049645180667,-3.241569094206696e-13,2.3074322e-12,2.3321697e-16,0.0,0.0,0.0,7.479999999999999e-16,2.6763797449746814e-14,1.983275421235014e-12,1137.6625598999926,14.323059882729323,0.0
180,180,181,-68.40728187756591,-16.01697413028666,12367.26,,,237.91585693731423,0.8281401242171177,34610D,218.18645,16.079744,-0.49259543,250.4671085695545,66206.93435051588,0.3178759351823098,0.864603409616534,43.18709416598892,47.217754660919,0.0,9.58268040868915e-06,18242.3944595088,0.1336566383647163,0.359892451383241,0.7087355145062618,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8458513055282069,23.60863236644617,13.75122387566614,54.61114641672344,231905568535421.47,9.68836385177407,739.093916389872,1567.14126732425,0.000958268040869,0.0245816319048622,0.432301704808267,23.6088773304595,17.5863712580758,17.586202735115386,0.0009582680408689,0.7461350319296901,2265293761893975.0,0.0182919766423378,5.176293276333279e-05,3.16,35.8,2023-08-06 16:01:00,9.58268040868915e-06,0.1336566573363521,0.0,182.42394459508805,180,9.58268040868915e-06,16.079744,-0.49259543,0.1336566573363521,1.171942e-05,3.4334255e-10,0.2912705091532754,1095.0860163835405,14124.99582393613,0.3027294944642333,-0.9530765201081336,1.2381395013818457,228.31255828598785,0.0778358763337654,0.0,1.0,219.35455254282567,0.0,0.0,0.0,0 days,9.07678e-06,-2.5280193e-07,127745.52,0.1372081,-270.0572,0.0,0.0,1.0,-3.245204541602312e-13,2.3051966e-12,2.304243e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6727215568190032e-14,1.980676250269147e-12,1138.1724559034335,14.12499582393613,1.879499984653574e-12,9.07678e-06,-2.5280193e-07,127745.52,0.1372081,-270.0572,0.0,0.0,0.7030422161964781,-3.245204541602312e-13,2.3051966e-12,2.304243e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6727215568190032e-14,1.980676250269147e-12,1138.1724559034335,14.12499582393613,0.0
181,181,182,-68.53321127914356,-15.978483364651863,12367.26,,,237.64393630262856,0.8288355157610167,34610D,218.14731,16.22197,-0.77730715,249.88745321211485,66163.74725634989,0.3174327602909369,0.857674853368826,43.21654574137943,46.882569974117,-25.17499996338342,9.602675527406212e-06,18242.3944595088,0.1346142192384257,0.3601378811781618,0.708284896700026,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8439694268425625,23.44146062904922,13.747844985574805,54.6133547130086,231164455050545.2,9.62218967506907,737.493560007339,1563.98498685665,0.000960267552741,0.0245193336911803,0.428837426684413,23.4412849870585,17.4897667320653,17.48959878512306,0.0009602675527406,0.7391497775534575,2326438951642519.0,0.0181067447843637,5.175491604498577e-05,3.16,35.8,2023-08-06 16:02:00,9.602675527406212e-06,0.1346143746333002,0.0,182.42394459508805,181,9.602675527406212e-06,16.22197,-0.77730715,0.1346143746333002,0.0,0.0,0.2913227689208987,1096.0057946177542,13968.082955748758,0.3424148240668448,-0.9395488748645658,1.2373356277981145,228.30599416371908,0.078363780349421,0.0,1.0,219.3503550824147,0.0,0.0,0.0,0 days,9.112608e-06,-2.1999942e-07,127742.81,0.1383571,-273.86096,0.0,0.0,1.0,-3.2449106694322e-13,2.3060737e-12,2.2833218e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6736907668767264e-14,1.981582729955427e-12,1138.6721255697078,13.968082955748756,1.8464030809891577e-12,9.112608e-06,-2.1999942e-07,127742.81,0.1383571,-273.86096,0.0,0.0,0.7030422161964782,-3.2449106694322e-13,2.3060737e-12,2.2833218e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6736907668767264e-14,1.981582729955427e-12,1138.6721255697078,13.968082955748756,0.0
182,182,183,-68.65594781253525,-15.935436688944815,12359.64,,,237.37201566794283,0.8295774208475127,34610D,218.18579,16.195948,-1.1115372,249.22141199340885,66120.53071060851,0.3170095874140596,0.853491810979412,43.23952319048724,46.7162358143394,0.0,9.593965620583325e-06,18264.32766939871,0.1339864280983126,0.360329359920727,0.7077302732678076,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8416457705340166,23.35840483154541,13.74310540897515,54.60334880236339,230796674937101.2,9.58371143439235,736.514363137611,1561.97650558914,0.000959396562058,0.024478645473509,0.426745905489706,23.3581179071697,17.4333954038238,17.43322815003227,0.0009593965620583,0.7349322215651108,2363778251993418.5,0.0179944817838572,5.17528672478882e-05,3.16,35.8,2023-08-06 16:03:00,9.593965620583325e-06,0.13398636761951,0.0,182.64327669398716,182,9.593965620583325e-06,16.195948,-1.1115372,0.13398636761951,0.0,0.0,0.29162159187489,1096.9870801687298,13929.39466804298,0.3652884710397769,-0.9308943725930576,1.2380557323923598,228.31187443757207,0.0780273846317337,0.0,1.0,219.35458714054667,0.0,0.0,0.0,0 days,9.15392e-06,-2.1859165e-07,127674.98,0.13912846,-279.53818,0.0,0.0,1.0,-3.247958875901228e-13,2.3041298e-12,2.295683e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6708907284866503e-14,1.979333768971386e-12,1139.2292922703025,13.92939466804298,1.8239334457481045e-12,9.15392e-06,-2.1859165e-07,127674.98,0.13912846,-279.53818,0.0,0.0,0.6942689322405147,-3.247958875901228e-13,2.3041298e-12,2.295683e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6708907284866503e-14,1.979333768971386e-12,1139.2292922703025,13.92939466804298,0.0
183,183,184,-68.77718934641811,-15.889644784725142,12359.64,,,237.1000950332572,0.8303440485759662,34610D,218.16023,16.164936,-1.3912953,248.3787851081773,66077.29118741803,0.3165398257012881,0.84151149096721,43.275490645428334,46.148262030566,0.0,9.586918640978727e-06,18264.32766939871,0.1343307052408344,0.3606290887119028,0.7073386383731214,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.8388492398733878,23.0743192362598,13.739288392144656,54.61119091386716,229728114786771.03,9.47594050692914,733.959929122674,1556.42130002294,0.000958691864098,0.0243620200275175,0.420755745483605,23.074131015283,17.2709711677583,17.270805593950207,0.0009586918640978,0.7241482829748064,2453116275803331.0,0.017705963727608,5.1596708141093736e-05,3.16,35.8,2023-08-06 16:04:00,9.586918640978727e-06,0.1343306845141226,0.0,182.64327669398716,183,9.586918640978727e-06,16.164936,-1.3912953,0.1343306845141226,0.0,0.0,0.2916557587250457,1098.0010579933214,13932.140576607228,0.3652171714488169,-0.9309223478244172,1.2372047737806755,228.30492530131235,0.0782084586562721,0.0,1.0,219.3488373413088,0.0,0.0,0.0,0 days,9.194368e-06,-2.155951e-07,127683.59,0.1403485,-283.90863,0.0,0.0,1.0,-3.24699517671668e-13,2.3051769e-12,2.304069e-16,0.0,0.0,0.0,7.48e-16,2.6724613841978663e-14,1.9804774570539505e-12,1139.8219913293804,13.932140576607228,1.7705197460019512e-12,9.194368e-06,-2.155951e-07,127683.59,0.1403485,-283.90863,0.0,0.0,0.6942689322405146,-3.24699517671668e-13,2.3051769e-12,2.304069e-16,0.0,0.0,0.0,7.48e-16,2.6724613841978663e-14,1.9804774570539505e-12,1139.8219913293804,13.932140576607228,0.0
