,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
106,106,108,3c49c8,EWG1VT,62.56941973152807,11.166968712439903,214.008888704,10972.8,0.6611782222372897,34610D,219.44725,21.90604,43.859318,167.66193306763083,63233.48771739764,0.3110104558904899,0.439707302575125,26.54094023534271,35.0982641327496,0.0,5.907367397468681e-05,22728.94085815235,0.8731426454467953,0.2211745019611892,0.466630074949681,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5645814685736149,17.54885253505341,10.698621608963114,25.586208662806285,1566401506831912.0,8.9862820835589,674.893486514215,1280.16355878404,0.00590736739747,0.0171113690733895,0.196163710802774,17.5491320663748,11.4639401418695,11.463262964810433,0.0059073673974686,0.4033269186552328,417716478729360.0,0.439707302575125,0.010434100733193943,3.697367683808952e-06,3.16,35.8,2023-08-06 09:48:00,5.907367397468682e-05,0.8731433005572161,0.0,106,227.2894085815235,5.907367397468682e-05,21.90604,43.859318,0.8731433005572161,0.022215694,1.794739e-06,0.360820749686474,874.2363362807713,12837.524243253549,0.9783353608376324,0.2070263793208473,1.527341719305332,230.45934530718452,0.5147595054939733,0.0,1.0,223.2502450773403,28.117254249628648,67.3152951689373,0.9070012911606649,219.44424,6.101662771999554e-05,10939.14235241553,0.0,0.011801302775490399,0.0068575093,134.6305903378746,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.780765e-05,5.4301063e-06,108829.2,0.8442116,-206.5369,0.4421697928432361,0.4421697928432361,1.0,-4.2661867104867685e-13,1.7655702e-12,6.295082e-16,1.7116652755665854e-13,2.233656776382276e-14,2.233656776382276e-14,7.48e-16,2.23577297976535e-14,1.3389515947625125e-12,954.9304083226633,3.685826013037751e-13,6.235964141704629e-14,2.867462301791504e-13,5.780765e-05,5.4301063e-06,108829.2,0.8442116,-206.5369,0.4421697928432361,0.4421697928432361,1.0,-4.2661867104867685e-13,1.7655702e-12,6.295082e-16,1.7116652755665854e-13,2.233656776382276e-14,2.233656776382276e-14,7.48e-16,2.23577297976535e-14,1.3389515947625125e-12,954.9304083226633,3.685826013037751e-13,6.235964141704629e-14,2.867462301791504e-13
107,107,109,3c49c8,EWG1VT,62.68235546047404,11.219048133263222,214.008888704,10972.8,0.6608119998423607,34610D,219.481,21.957212,43.297108,167.98556197697732,63206.9467771623,0.31419683519825214,0.412038240055725,24.96838421039416,33.1626182759078,-25.30571334298888,5.886105366303765e-05,22728.94085815235,0.8662602536565457,0.2080698684199513,0.4393427397404105,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5656277135248349,16.580722670605983,10.412123005910216,23.83737510959049,1483856117225938.0,8.64629455352808,667.667840521335,1261.97739490184,0.0058861053663,0.0167391455486369,0.186119604288034,16.5813091379539,11.1188234636737,11.118169036529409,0.0058861053663037,0.3853558743459155,387826134015973.5,0.412038240055725,0.010116786047201709,3.1025929325058273e-06,3.16,35.8,2023-08-06 09:49:00,5.8861053663037655e-05,0.8662605053584581,0.0,107,227.2894085815235,5.8861053663037655e-05,21.957212,43.297108,0.8662605053584581,0.018046185,1.4386444e-06,0.3607652656113061,873.7522855982305,12739.088075069969,0.9778773957621547,0.2091788680948109,1.5344377744397477,230.50732408094711,0.510869731697404,0.0,1.0,223.2729569522776,28.117254249628648,66.55614243505876,0.9029452512219246,219.4623,6.088753694935838e-05,10939.52192878247,0.0,0.01241493928799514,0.0069778548,133.11228487011752,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.755195e-05,5.9970216e-06,108810.68,0.8383064,-208.51593,0.26746002535136154,0.26746002535136154,1.0000000000000002,-4.2674071216027036e-13,1.7650859e-12,6.7320797e-16,1.057956285235273e-13,1.5618485861006778e-14,1.5618485861006778e-14,7.479999999999999e-16,2.1318653285873673e-14,1.3383451995833365e-12,953.0198670775656,3.347337361178407e-13,5.843559283529496e-14,1.9896526698260036e-13,5.755195e-05,5.9970216e-06,108810.68,0.8383064,-208.51593,0.26746002535136154,0.26746002535136154,1.0000000000000002,-4.2674071216027036e-13,1.7650859e-12,6.7320797e-16,1.057956285235273e-13,1.5618485861006778e-14,1.5618485861006778e-14,7.479999999999999e-16,2.1318653285873673e-14,1.3383451995833365e-12,953.0198670775656,3.347337361178407e-13,5.843559283529496e-14,1.9896526698260036e-13
108,108,110,3c49c8,EWG1VT,62.79437255859375,11.271464029947918,215.552222036,10965.18,0.6604365064778326,34610D,219.52568,22.00413,42.780056,166.98753922212083,63181.9783929519,0.30826808038976716,0.4597773849066418,27.71953432284513,36.5235966317346,50.63262957975343,5.8639434199395086e-05,22756.24291978954,0.8591230891683959,0.2309961193570427,0.4871678819872855,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5622100571853468,18.261819954287706,10.906619538344916,27.17700068293293,1586794841044578.5,9.22413319398699,680.131340942172,1293.60261383345,0.00586394341994,0.0173906052610206,0.203449322469451,18.2617983158673,11.6988063046583,11.698120333500746,0.0058639434199395,0.4167292632286061,439993805605563.2,0.4597773849066418,0.010663417324974245,4.143815345043487e-06,3.16,35.8,2023-08-06 09:50:00,5.8639434199395086e-05,0.8591232787778426,0.0,108,227.56242919789543,5.8639434199395086e-05,22.00413,42.780056,0.8591232787778426,0.014630446,1.1394224e-06,0.3611251031137963,873.2559762635282,13064.00008956621,0.9388393846690274,0.3443553539503664,1.523113366388329,230.43066196460936,0.5068812344478079,0.0,1.0,223.17901030998098,28.117254249628648,66.5044147797964,0.8989666928263362,219.49059,6.076589028915479e-05,10931.927792610102,0.0,0.012837537681993184,0.0067404755,133.0088295595928,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.7098023e-05,6.4695805e-06,108719.54,0.8257015,-210.96777,0.10249716791581705,0.10249716791581705,0.9999999999999998,-4.2719201087266595e-13,1.7631658e-12,7.0963436e-16,4.478596421659203e-14,1.0174140352302237e-14,1.0174140352302237e-14,7.479999999999999e-16,2.0453155223485885e-14,1.3359737219237922e-12,951.1216498333289,3.9300056808250565e-13,6.520599654936785e-14,1.3291497047373562e-13,5.7098023e-05,6.4695805e-06,108719.54,0.8257015,-210.96777,0.10249716791581705,0.10249716791581705,0.9999999999999998,-4.2719201087266595e-13,1.7631658e-12,7.0963436e-16,4.478596421659203e-14,1.0174140352302237e-14,1.0174140352302237e-14,7.479999999999999e-16,2.0453155223485885e-14,1.3359737219237922e-12,951.1216498333289,3.9300056808250565e-13,6.520599654936785e-14,1.3291497047373562e-13
109,109,111,3c49c8,EWG1VT,62.90464239605402,11.360285832331732,219.153333144,10980.42,0.660166194425289,34610D,219.61475,21.706728,42.071896,167.70388313990722,63154.25885862906,0.3118391844634243,0.4307909442496644,26.019061554314263,34.4695466408786,-25.326480535723977,5.628774261633693e-05,22701.66532634303,0.813399678239705,0.2168255129526189,0.4593264815517142,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5645073348517964,17.234425595438346,10.604255798810248,25.061895126292253,1541653774225996.8,8.86944414577625,673.121955965229,1275.58163359313,0.00562877426163,0.0170160250854508,0.192926996415298,17.2347733204393,11.3379590971722,11.337320944968893,0.0056287742616336,0.3988846092279776,407937052510933.0,0.4307909442496644,0.010345024366524387,3.5292017665789477e-06,3.16,35.8,2023-08-06 09:51:00,5.628774261633693e-05,0.8133987555188581,0.0,109,227.01665326343036,5.628774261633693e-05,21.706728,42.071896,0.8133987555188581,0.010841645,7.9979526e-07,0.36011288458296675,872.8987417565277,12968.610798769012,0.9129602246376963,0.4080485611167955,1.5273423034906115,230.45934926518157,0.4803205612111742,0.0,1.0,223.05944989228175,28.117254249628648,64.83273861393702,0.8541749427781956,219.56534,5.843910169222473e-05,10948.003630693032,0.0,0.013845883145309585,0.0077702613,129.66547722787405,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.4992386e-05,7.03298e-06,108853.65,0.7959789,-213.73096,0.08066613053721425,0.08066613053721425,1.0000000000000002,-4.266202468011925e-13,1.7662037e-12,7.530631e-16,3.5071504020737875e-14,9.251106215036454e-15,9.251106215036454e-15,7.479999999999999e-16,2.0395825860551538e-14,1.339583520234998e-12,949.2482142629981,3.581946787430602e-13,6.10951163462428e-14,1.1997399596088089e-13,5.4992386e-05,7.03298e-06,108853.65,0.7959789,-213.73096,0.08066613053721425,0.08066613053721425,1.0000000000000002,-4.266202468011925e-13,1.7662037e-12,7.530631e-16,3.5071504020737875e-14,9.251106215036454e-15,9.251106215036454e-15,7.479999999999999e-16,2.0395825860551538e-14,1.339583520234998e-12,949.2482142629981,3.581946787430602e-13,6.10951163462428e-14,1.1997399596088089e-13
110,110,112,3c49c8,EWG1VT,63.011077880859375,11.46514892578125,216.581110924,10972.8,0.6599617804344273,34610D,219.65186,21.779686,41.560455,167.91707162207487,63128.23979707475,0.3130850722518628,0.4205553029935084,25.435665050650204,33.7420963913548,-50.64572279505392,5.57500218936088e-05,22728.94085815235,0.8027907313395273,0.211963875422085,0.448844538135681,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5651771660720054,16.871019102606812,10.49916789840311,24.376113598900183,1509284711281689.5,8.74759420907629,670.360005003236,1268.44627163793,0.00557500218936,0.0168679901908018,0.189211371032204,16.8710481956774,11.2171852658168,11.216559942354444,0.0055750021893608,0.3920182712857646,396878063487614.8,0.4205553029935084,0.010225135025500032,3.305601440467655e-06,3.16,35.8,2023-08-06 09:52:00,5.5750021893608806e-05,0.8027900990508524,0.0,110,227.2894085815235,5.5750021893608806e-05,21.779686,41.560455,0.8027900990508524,0.008222854,5.53193e-07,0.36048463810702575,872.6286402336752,12831.393525003648,0.912358988537554,0.4093911040004796,1.5319501960348265,230.49052717615263,0.47422751434046545,0.0,1.0,223.05567082415104,28.117254249628648,64.64581050967831,0.8457077384745505,219.58951,5.796963166915393e-05,10940.47709474516,0.0,0.014144745287125034,0.007490286,129.29162101935663,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.407237e-05,7.3411866e-06,108774.26,0.78034604,-216.30687,0.09157634326094011,0.09157634326094011,1.0,-4.2701579653373926e-13,1.7646146e-12,7.768207e-16,3.962038019919188e-14,1.1818844015626071e-14,1.1818844015626071e-14,7.480000000000001e-16,2.08046201451146e-14,1.337598801487582e-12,947.4391231963509,3.451193315690631e-13,5.964348951478176e-14,1.516522385751325e-13,5.407237e-05,7.3411866e-06,108774.26,0.78034604,-216.30687,0.09157634326094011,0.09157634326094011,1.0,-4.2701579653373926e-13,1.7646146e-12,7.768207e-16,3.962038019919188e-14,1.1818844015626071e-14,1.1818844015626071e-14,7.480000000000001e-16,2.08046201451146e-14,1.337598801487582e-12,947.4391231963509,3.451193315690631e-13,5.964348951478176e-14,1.516522385751325e-13
111,111,113,3c49c8,EWG1VT,63.11631774902344,11.569620768229168,215.552222036,10957.56,0.6597449987985222,34610D,219.70248,21.888687,41.10708,167.95424485360212,63102.804132024095,0.3139645811868491,0.4127166512431263,24.993937665567604,33.1988547804322,-25.319617503019483,5.501232580244176e-05,22783.57153099147,0.7889659869863378,0.20828281387973,0.4403836448207295,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5652371418101407,16.598449894581417,10.419305269623283,23.82088505123728,1483077782267252.0,8.65611065657636,668.05899335108,1262.54414288362,0.00550123258024,0.0167462410733773,0.186365873355599,16.5994273902161,11.1288182547353,11.128206066237588,0.0055012325802441,0.3863236949436785,388172560563527.25,0.4127166512431263,0.010131363853961746,3.1243244586776614e-06,3.16,35.8,2023-08-06 09:53:00,5.5012325802441755e-05,0.7889666917888933,0.0,111,227.8357153099147,5.5012325802441755e-05,21.888687,41.10708,0.7889666917888933,0.0067966743,4.4820337e-07,0.3612678331245883,872.3421855880388,12931.26743289764,0.9110346465756403,0.4123298106356104,1.5376000786013906,230.5286421271712,0.4662916827294647,0.0,1.0,223.04881156408757,28.117254249628648,64.72567882778169,0.8330891271821174,219.6272,5.72419801048088e-05,10925.197160586109,0.0,0.014199464336043662,0.007128574,129.45135765556338,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.28804e-05,7.2846e-06,108623.19,0.74989754,-219.50182,0.11342861239658761,0.11342861239658761,1.0,-4.2773371623444537e-13,1.7617226e-12,7.724588e-16,4.8915914842482014e-14,1.666162439426083e-14,1.666162439426083e-14,7.48e-16,2.1528174865314018e-14,1.3339889355545076e-12,945.6435498414495,3.346750844083463e-13,5.853180565262117e-14,2.1545592090867797e-13,5.28804e-05,7.2846e-06,108623.19,0.74989754,-219.50182,0.11342861239658761,0.11342861239658761,1.0,-4.2773371623444537e-13,1.7617226e-12,7.724588e-16,4.8915914842482014e-14,1.666162439426083e-14,1.666162439426083e-14,7.48e-16,2.1528174865314018e-14,1.3339889355545076e-12,945.6435498414495,3.346750844083463e-13,5.853180565262117e-14,2.1545592090867797e-13
112,112,114,3c49c8,EWG1VT,63.22222176244704,11.6760498046875,216.581110924,10949.94,0.6595010549200158,34610D,219.74605,21.79646,40.57434,167.07460886008985,63077.81019435853,0.3105269854722797,0.4376919522439924,26.396128449474013,35.0057103066726,25.32844077830569,5.382546451316464e-05,22810.92671150505,0.7685956593140316,0.2199677370789501,0.464566129587436,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5622210725944018,17.50316284518124,10.67417424198607,25.3790734711487,1556624672973113.2,8.96101094573247,674.537271793659,1279.08862109888,0.00538254645132,0.0170873279262213,0.195432121383139,17.5028551533363,11.4372546852829,11.436639102870718,0.0053825464513164,0.4024336707165174,415336958639574.3,0.4376919522439924,0.010416459346574725,3.6598134481063845e-06,3.16,35.8,2023-08-06 09:54:00,5.382546451316465e-05,0.7685954024989501,0.0,112,228.10926711505053,5.382546451316465e-05,21.79646,40.57434,0.7685954024989501,0.004833927,2.9664739e-07,0.361629874562676,872.0198157750558,12907.27339191119,0.9107443522894993,0.41297061005933616,1.531769217729137,230.48930421081639,0.45444487996796246,0.0,1.0,222.9498929332944,28.117254249628648,64.53011901935129,0.8139620765358992,219.6565,5.607054646469113e-05,10917.674940490326,0.0,0.014514280443509052,0.0072378414,129.06023803870258,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.1417042e-05,7.364815e-06,108544.6,0.71875006,-222.89252,0.12437068460202112,0.12437068460202112,1.0,-4.2812306338433095e-13,1.7602823e-12,7.78642e-16,5.342006515203837e-14,2.0622424616014953e-14,2.0622424616014953e-14,7.48e-16,2.214430050599977e-14,1.3321592722840949e-12,943.8366450248823,3.644148673715861e-13,6.20738228208048e-14,2.6617927252298415e-13,5.1417042e-05,7.364815e-06,108544.6,0.71875006,-222.89252,0.12437068460202112,0.12437068460202112,1.0,-4.2812306338433095e-13,1.7602823e-12,7.78642e-16,5.342006515203837e-14,2.0622424616014953e-14,2.0622424616014953e-14,7.48e-16,2.214430050599977e-14,1.3321592722840949e-12,943.8366450248823,3.644148673715861e-13,6.20738228208048e-14,2.6617927252298415e-13
113,113,115,3c49c8,EWG1VT,63.32789534229343,11.7828369140625,215.037777592,10957.56,0.659235799713586,34610D,219.85562,21.656307,40.016167,166.91013974734756,63051.414065909055,0.3106716651394143,0.4343373829393602,26.200169417011644,34.787848768324,0.0,5.135469320453517e-05,22783.57153099147,0.7222918447711137,0.2183347451417637,0.4624741341777844,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5615276644932452,17.393846781475055,10.63792390121783,25.21653924816486,1548953016207473.8,8.91315786011396,674.085903069423,1277.92714156414,0.00513546932045,0.0170631853709617,0.194214384013715,17.393924384162,11.3820708028075,11.381486310069834,0.0051354693204535,0.4013018135549295,411724705782637.9,0.4343373829393602,0.010387769693521247,3.6071152955048887e-06,3.16,35.8,2023-08-06 09:55:00,5.135469320453517e-05,0.7222924143585423,0.0,113,227.8357153099147,5.135469320453517e-05,21.656307,40.016167,0.7222924143585423,0.0030909032,1.827585e-07,0.36101619272547236,871.6692670972928,12743.834245686354,0.9385624858200592,0.3451093452969237,1.530250147531849,230.47903400332092,0.4275238520883727,0.0,1.0,222.80231526029033,28.117254249628648,63.66201831034223,0.7666817815754119,219.7554,5.355099223746323e-05,10925.72899084483,0.0,0.015258070744988856,0.00776732,127.32403662068447,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.9134895e-05,7.381961e-06,108611.74,0.67931813,-226.46117,0.1134286123965876,0.1134286123965876,1.0,-4.2785425422015913e-13,1.7622433e-12,7.799637e-16,4.8584575662558124e-14,2.1067169067445964e-14,2.1067169067445964e-14,7.479999999999998e-16,2.2245769319598357e-14,1.334389118433564e-12,942.0280757176396,3.612295455249398e-13,6.15980751183664e-14,2.6847651062138214e-13,4.9134895e-05,7.381961e-06,108611.74,0.67931813,-226.46117,0.1134286123965876,0.1134286123965876,1.0,-4.2785425422015913e-13,1.7622433e-12,7.799637e-16,4.8584575662558124e-14,2.1067169067445964e-14,2.1067169067445964e-14,7.479999999999998e-16,2.2245769319598357e-14,1.334389118433564e-12,942.0280757176396,3.612295455249398e-13,6.15980751183664e-14,2.6847651062138214e-13
114,114,116,3c49c8,EWG1VT,63.43543101165254,11.87127685546875,211.436666484,10957.56,0.6588755023924104,34610D,219.96124,21.517956,39.489277,166.96042743815482,63025.213896492045,0.31360030782833437,0.4072527113328791,24.675519222740096,32.9160986744048,-50.69351973889902,4.907071289284206e-05,22783.57153099147,0.6809616362197087,0.2056293268561674,0.4363607595683187,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5615619901196233,16.45770447132805,10.357751148417762,23.531089862429425,1469399375467420.0,8.57613354889469,667.124457598387,1260.47825464783,0.00490707128928,0.0167070143708362,0.184382416402181,16.4580493372024,11.0362277968731,11.035686267880672,0.0049070712892842,0.3840205766574435,381780404847920.6,0.4072527113328791,0.010085561885156793,3.0282695136027573e-06,3.16,35.8,2023-08-06 09:56:00,4.907071289284205e-05,0.6809626918446248,0.0,114,227.8357153099147,4.907071289284205e-05,21.517956,39.489277,0.6809626918446248,0.0013558287,7.7495464e-08,0.3608428415919923,871.1930495729987,12602.884652028792,0.9436696398450475,0.33088912166270784,1.536776196357871,230.52309183537955,0.4034761109405616,0.0,1.0,222.7238324944354,28.117254249628648,62.95813019726883,0.7246407010911481,219.84871,5.122192316092509e-05,10926.080934901365,0.0,0.015827257465158198,0.008154813,125.91626039453766,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.6916564e-05,7.2468056e-06,108601.88,0.63627875,-230.36711,0.11342861239658758,0.11342861239658758,1.0,-4.2793364668155365e-13,1.7626093e-12,7.6954547e-16,4.8442437958769866e-14,2.3539795457483763e-14,2.3539795457483763e-14,7.480000000000001e-16,2.2634695105582956e-14,1.3346755677654376e-12,940.1856065644963,3.28920577245153e-13,5.775690532339799e-14,2.9666932688301916e-13,4.6916564e-05,7.2468056e-06,108601.88,0.63627875,-230.36711,0.11342861239658758,0.11342861239658758,1.0,-4.2793364668155365e-13,1.7626093e-12,7.6954547e-16,4.8442437958769866e-14,2.3539795457483763e-14,2.3539795457483763e-14,7.480000000000001e-16,2.2634695105582956e-14,1.3346755677654376e-12,940.1856065644963,3.28920577245153e-13,5.775690532339799e-14,2.9666932688301916e-13
115,115,117,3c49c8,EWG1VT,63.5423583984375,11.95544903094952,210.407777596,10942.32,0.6584883338484264,34610D,220.00859,21.590263,39.054836,166.15569896503922,63000.5383772693,0.31099619207503437,0.4245483600365303,25.623692924935376,34.1938841634924,0.0,4.808615581414849e-05,22838.30848108751,0.6648905486637039,0.2135307743744614,0.4521316856393456,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5587951636907075,17.09671079569836,10.532533852838776,24.55818743481153,1517878642759456.5,8.7922852253259,671.492392540196,1271.53813319503,0.00480861558141,0.0169336700165022,0.190660884915496,17.0969420817462,11.2592772110059,11.25873582168091,0.0048086155814148,0.3948301032204956,401359359366134.56,0.4245483600365303,0.010273948928741523,3.396702538622935e-06,3.16,35.8,2023-08-06 09:57:00,4.808615581414849e-05,0.6648909896269097,0.0,115,228.38308481087512,4.808615581414849e-05,21.590263,39.054836,0.6648909896269097,0.00027330228,1.0746354e-08,0.36163191055990473,870.681301577899,12474.798098652867,0.9436171855358761,0.3310386792526693,1.5346447011856588,230.50872022697175,0.39413541913295974,0.0,1.0,222.6650932886113,28.117254249628648,62.83322246552227,0.7089059311335123,219.88324,5.0210227258836765e-05,10910.90338876724,0.0,0.015899042937006697,0.008410358,125.66644493104454,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.5814795e-05,6.8781783e-06,108445.72,0.6082327,-233.8279,0.13532339243500474,0.13532339243500474,1.0,-4.286704715798889e-13,1.7596859e-12,7.4113043e-16,5.764773562039616e-14,3.06973252046476e-14,3.06973252046476e-14,7.479999999999999e-16,2.370390388540118e-14,1.3310154944411639e-12,938.3505302039157,3.4833645816828004e-13,6.020978805906875e-14,3.8294293409666666e-13,4.5814795e-05,6.8781783e-06,108445.72,0.6082327,-233.8279,0.13532339243500474,0.13532339243500474,1.0,-4.286704715798889e-13,1.7596859e-12,7.4113043e-16,5.764773562039616e-14,3.06973252046476e-14,3.06973252046476e-14,7.479999999999999e-16,2.370390388540118e-14,1.3310154944411639e-12,938.3505302039157,3.4833645816828004e-13,6.020978805906875e-14,3.8294293409666666e-13
116,116,118,3c49c8,EWG1VT,63.648193359375,12.039114145132212,209.378888708,10942.32,0.6580904196695212,34610D,220.11562,21.716698,38.604126,165.5823889543981,62974.91468434437,0.31111172189944103,0.4184394353737669,25.27076805416042,33.8311122875108,-25.356288221924355,4.643159531467733e-05,22838.30848108751,0.6333484363696769,0.2105897337846701,0.4465234623107729,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5567316557166042,16.915289748493755,10.465949711246548,24.20080845645709,1501010263861415.0,8.71095283870048,670.076700608414,1268.21314558105,0.00464315953147,0.0168681313647415,0.188443292976474,16.9155561437554,11.1715571157079,11.171038426572434,0.0046431595314677,0.3913160623648146,395154216837095.4,0.4184394353737669,0.010206318803070316,3.2778464344179378e-06,3.16,35.8,2023-08-06 09:58:00,4.643159531467733e-05,0.6333479592444001,0.0,116,228.38308481087512,4.643159531467733e-05,21.716698,38.604126,0.6333479592444001,0.00020223112,8.432601e-09,0.36145606904812455,870.1553450327447,12470.61134475142,0.9431802547333735,0.33228151781447085,1.5348998779342071,230.51044168860184,0.3758293353539287,0.0,1.0,222.57915943264655,28.117254249628648,62.386746336922265,0.6762475006414314,219.98097,4.8497572192383766e-05,10911.12662683154,0.0,0.01637305778291932,0.008797118,124.77349267384453,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.4325603e-05,6.5279837e-06,108435.55,0.5804674,-236.79341,0.1353233924350047,0.1353233924350047,0.9999999999999999,-4.287495759049675e-13,1.7600818e-12,7.141363e-16,5.756426416656106e-14,3.293697617438305e-14,3.293697617438305e-14,7.479999999999999e-16,2.4039371307609526e-14,1.3313322190391186e-12,936.529631472451,3.4114532949211306e-13,5.934341547625591e-14,4.1074422874206855e-13,4.4325603e-05,6.5279837e-06,108435.55,0.5804674,-236.79341,0.1353233924350047,0.1353233924350047,0.9999999999999999,-4.287495759049675e-13,1.7600818e-12,7.141363e-16,5.756426416656106e-14,3.293697617438305e-14,3.293697617438305e-14,7.479999999999999e-16,2.4039371307609526e-14,1.3313322190391186e-12,936.529631472451,3.4114532949211306e-13,5.934341547625591e-14,4.1074422874206855e-13
